filial_venda,seq_nota_fiscal,cod_produto_venda,qtd_venda,um_venda,preco_unit_venda,total_venda,cod_vendedor,estado,dt_emissao,nome_cliente,chave_cliente
01007,223225,PA01020009,49,KG,"13,00","631,80",000022,RS,15/01/2025,COMERCIAL ZAFFARI LTDA,920167570086
01007,223225,PA01020009,49,KG,"13,00","631,80",000022,RS,15/01/2025,COMERCIAL ZAFFARI LTDA,920167570086
01007,223225,PA01020009,49,KG,"13,00","631,80",000022,RS,15/01/2025,COMERCIAL ZAFFARI LTDA,920167570086
01007,209305,PA01020009,972,KG,"13,00","12.636,00",000022,RS,31/10/2024,COMERCIAL ZAFFARI LTDA - CD 107,920167570074
01007,205524,PA01020009,972,KG,"13,00","12.636,00",000022,RS,10/10/2024,COMERCIAL ZAFFARI LTDA - CD 107,920167570074
01007,205524,PA01020009,972,KG,"13,00","12.636,00",000022,RS,10/10/2024,COMERCIAL ZAFFARI LTDA - CD 107,920167570074
01007,154464,PA01020009,146,KG,"13,00","1.895,40",000022,RS,24/01/2024,COMERCIAL ZAFFARI LTDA LJ 21,920167570070
01007,225235,PA01020009,32,KG,"13,45","435,78",000022,RS,22/01/2025,COMERCIAL ZAFFARI LTDA LJ 21,920167570070
01007,225235,PA01020009,32,KG,"13,45","435,78",000022,RS,22/01/2025,COMERCIAL ZAFFARI LTDA LJ 21,920167570070
01007,225235,PA01020009,32,KG,"13,45","435,78",000022,RS,22/01/2025,COMERCIAL ZAFFARI LTDA LJ 21,920167570070
01007,225235,PA01020009,32,KG,"13,45","435,78",000022,RS,22/01/2025,COMERCIAL ZAFFARI LTDA LJ 21,920167570070
01007,183861,PA01020009,49,KG,"13,00","631,80",000022,RS,26/06/2024,COMERCIAL ZAFFARI LTDA LJ 21,920167570070
01007,172593,PA01020009,13,KG,"13,00","168,48",000022,RS,30/04/2024,COMERCIAL ZAFFARI LTDA LJ 21,920167570070
01007,167727,PA01020009,42,KG,"13,00","547,56",000022,RS,03/04/2024,COMERCIAL ZAFFARI LTDA LJ 21,920167570070
01007,183861,PA01020009,49,KG,"13,00","631,80",000022,RS,26/06/2024,COMERCIAL ZAFFARI LTDA LJ 21,920167570070
01007,167727,PA01020009,42,KG,"13,00","547,56",000022,RS,03/04/2024,COMERCIAL ZAFFARI LTDA LJ 21,920167570070
01007,170547,PA01020009,19,KG,"13,00","252,72",000022,RS,17/04/2024,COMERCIAL ZAFFARI LTDA LJ 21,920167570070
01007,185176,PA01020009,26,KG,"13,00","336,96",000022,RS,03/07/2024,COMERCIAL ZAFFARI LTDA LJ 21,920167570070
01007,179885,PA01020009,65,KG,"13,00","842,40",000022,RS,07/06/2024,COMERCIAL ZAFFARI LTDA LJ 23,920167570073
01007,188549,PA01020009,13,KG,"13,00","168,48",000022,RS,19/07/2024,COMERCIAL ZAFFARI LTDA LJ 23,920167570073
01007,154907,PA01020009,84,KG,"13,00","1.095,12",000022,RS,26/01/2024,COMERCIAL ZAFFARI LTDA LJ 23,920167570073
01007,164659,PA01020009,149,KG,"13,00","1.937,52",000022,RS,15/03/2024,COMERCIAL ZAFFARI LTDA LJ 23,920167570073
01007,179885,PA01020009,65,KG,"13,00","842,40",000022,RS,07/06/2024,COMERCIAL ZAFFARI LTDA LJ 23,920167570073
01007,185573,PA01020009,49,KG,"13,00","631,80",000022,RS,05/07/2024,COMERCIAL ZAFFARI LTDA LJ 23,920167570073
01007,164659,PA01020009,149,KG,"13,00","1.937,52",000022,RS,15/03/2024,COMERCIAL ZAFFARI LTDA LJ 23,920167570073
01007,197193,PA01020009,97,KG,"13,00","1.263,60",000022,RS,30/08/2024,COMERCIAL ZAFFARI LTDA LJ 23,920167570073
01007,192774,PA01020009,52,KG,"13,00","673,92",000022,RS,09/08/2024,COMERCIAL ZAFFARI LTDA LJ 23,920167570073
01007,169839,PA01020009,65,KG,"13,00","842,40",000022,RS,12/04/2024,COMERCIAL ZAFFARI LTDA LJ 23,920167570073
01007,173908,PA01020009,65,KG,"13,00","842,40",000022,RS,10/05/2024,COMERCIAL ZAFFARI LTDA LJ 24,920167570076
01007,184611,PA01020009,45,KG,"13,00","589,68",000022,RS,01/07/2024,COMERCIAL ZAFFARI LTDA LJ 24,920167570076
01007,165082,PA01020009,26,KG,"13,00","336,96",000022,RS,19/03/2024,COMERCIAL ZAFFARI LTDA LJ 24,920167570076
01007,165082,PA01020009,26,KG,"13,00","336,96",000022,RS,19/03/2024,COMERCIAL ZAFFARI LTDA LJ 24,920167570076
01007,177864,PA01020009,97,KG,"13,00","1.263,60",000022,RS,28/05/2024,COMERCIAL ZAFFARI LTDA LJ 24,920167570076
01007,184611,PA01020009,45,KG,"13,00","589,68",000022,RS,01/07/2024,COMERCIAL ZAFFARI LTDA LJ 24,920167570076
01007,173908,PA01020009,65,KG,"13,00","842,40",000022,RS,10/05/2024,COMERCIAL ZAFFARI LTDA LJ 24,920167570076
01007,177864,PA01020009,97,KG,"13,00","1.263,60",000022,RS,28/05/2024,COMERCIAL ZAFFARI LTDA LJ 24,920167570076
01007,197672,PA01020009,23,KG,"13,00","294,84",000022,RS,02/09/2024,COMERCIAL ZAFFARI LTDA LJ 26,920167570071
01007,197672,PA01020009,23,KG,"13,00","294,84",000022,RS,02/09/2024,COMERCIAL ZAFFARI LTDA LJ 26,920167570071
01007,222442,PA01020009,6,KG,"13,00","84,24",000022,RS,13/01/2025,COMERCIAL ZAFFARI LTDA LJ 26,920167570071
01007,222442,PA01020009,6,KG,"13,00","84,24",000022,RS,13/01/2025,COMERCIAL ZAFFARI LTDA LJ 26,920167570071
01007,162255,PA01020009,3,KG,"13,00","42,12",000022,RS,04/03/2024,COMERCIAL ZAFFARI LTDA LJ 26,920167570071
01007,184632,PA01020009,26,KG,"13,00","336,96",000022,RS,01/07/2024,COMERCIAL ZAFFARI LTDA LJ 26,920167570071
01007,178849,PA01020009,52,KG,"13,00","673,92",000022,RS,03/06/2024,COMERCIAL ZAFFARI LTDA LJ 26,920167570071
01007,162255,PA01020009,3,KG,"13,00","42,12",000022,RS,04/03/2024,COMERCIAL ZAFFARI LTDA LJ 26,920167570071
01007,172306,PA01020009,6,KG,"13,00","84,24",000022,RS,29/04/2024,COMERCIAL ZAFFARI LTDA LJ 26,920167570071
01007,167019,PA01020009,3,KG,"13,00","42,12",000022,RS,01/04/2024,COMERCIAL ZAFFARI LTDA LJ 26,920167570071
01007,178849,PA01020009,52,KG,"13,00","673,92",000022,RS,03/06/2024,COMERCIAL ZAFFARI LTDA LJ 26,920167570071
01007,184632,PA01020009,26,KG,"13,00","336,96",000022,RS,01/07/2024,COMERCIAL ZAFFARI LTDA LJ 26,920167570071
01007,184632,PA01020009,26,KG,"13,00","336,96",000022,RS,01/07/2024,COMERCIAL ZAFFARI LTDA LJ 26,920167570071
01007,170185,PA01020009,13,KG,"13,00","168,48",000022,RS,15/04/2024,COMERCIAL ZAFFARI LTDA LJ 26,920167570071
01007,170185,PA01020009,13,KG,"13,00","168,48",000022,RS,15/04/2024,COMERCIAL ZAFFARI LTDA LJ 26,920167570071
01007,188531,PA01020009,49,KG,"13,00","631,80",000022,RS,19/07/2024,COMERCIAL ZAFFARI LTDA LJ 27,920167570075
01007,168176,PA01020009,13,KG,"13,00","168,48",000022,RS,05/04/2024,COMERCIAL ZAFFARI LTDA LJ 27,920167570075
01007,176708,PA01020009,32,KG,"13,00","421,20",000022,RS,21/05/2024,COMERCIAL ZAFFARI LTDA LJ 27,920167570075
01007,179930,PA01020009,32,KG,"13,00","421,20",000022,RS,07/06/2024,COMERCIAL ZAFFARI LTDA LJ 27,920167570075
01007,160257,PA01020009,55,KG,"13,00","716,04",000022,RS,23/02/2024,COMERCIAL ZAFFARI LTDA LJ 27,920167570075
01007,171964,PA01020009,19,KG,"13,00","252,72",000022,RS,26/04/2024,COMERCIAL ZAFFARI LTDA LJ 27,920167570075
01007,160257,PA01020009,55,KG,"13,00","716,04",000022,RS,23/02/2024,COMERCIAL ZAFFARI LTDA LJ 27,920167570075
01007,179930,PA01020009,32,KG,"13,00","421,20",000022,RS,07/06/2024,COMERCIAL ZAFFARI LTDA LJ 27,920167570075
01007,188531,PA01020009,49,KG,"13,00","631,80",000022,RS,19/07/2024,COMERCIAL ZAFFARI LTDA LJ 27,920167570075
01007,154858,PA01020009,13,KG,"13,00","168,48",000022,RS,26/01/2024,COMERCIAL ZAFFARI LTDA LJ 27,920167570075
01007,171964,PA01020009,19,KG,"13,00","252,72",000022,RS,26/04/2024,COMERCIAL ZAFFARI LTDA LJ 27,920167570075
01007,168176,PA01020009,13,KG,"13,00","168,48",000022,RS,05/04/2024,COMERCIAL ZAFFARI LTDA LJ 27,920167570075
01007,167029,PA01020009,13,KG,"13,00","168,48",000022,RS,01/04/2024,COMERCIAL ZAFFARI LTDA LJ 28,920167570081
01007,156414,PA01020009,29,KG,"13,00","379,08",000022,RS,05/02/2024,COMERCIAL ZAFFARI LTDA LJ 28,920167570081
01007,167029,PA01020009,13,KG,"13,00","168,48",000022,RS,01/04/2024,COMERCIAL ZAFFARI LTDA LJ 28,920167570081
01007,197625,PA01020009,16,KG,"13,00","210,60",000022,RS,02/09/2024,COMERCIAL ZAFFARI LTDA LJ 28,920167570081
01007,155214,PA01020009,10,KG,"13,00","126,36",000022,RS,29/01/2024,COMERCIAL ZAFFARI LTDA LJ 28,920167570081
01007,155214,PA01020009,10,KG,"13,00","126,36",000022,RS,29/01/2024,COMERCIAL ZAFFARI LTDA LJ 28,920167570081
01007,193266,PA01020009,29,KG,"13,00","379,08",000022,RS,12/08/2024,COMERCIAL ZAFFARI LTDA LJ 28,920167570081
01007,193266,PA01020009,29,KG,"13,00","379,08",000022,RS,12/08/2024,COMERCIAL ZAFFARI LTDA LJ 28,920167570081
01007,178910,PA01020009,71,KG,"13,00","926,64",000022,RS,03/06/2024,COMERCIAL ZAFFARI LTDA LJ 28,920167570081
01007,178910,PA01020009,71,KG,"13,00","926,64",000022,RS,03/06/2024,COMERCIAL ZAFFARI LTDA LJ 28,920167570081
01007,222478,PA01020009,29,KG,"13,00","379,08",000022,RS,13/01/2025,COMERCIAL ZAFFARI LTDA LJ 28,920167570081
01007,222478,PA01020009,29,KG,"13,00","379,08",000022,RS,13/01/2025,COMERCIAL ZAFFARI LTDA LJ 28,920167570081
01007,188027,PA01020009,62,KG,"13,00","800,28",000022,RS,17/07/2024,COMERCIAL ZAFFARI LTDA LJ 31,920167570080
01007,188027,PA01020009,62,KG,"13,00","800,28",000022,RS,17/07/2024,COMERCIAL ZAFFARI LTDA LJ 31,920167570080
01007,167668,PA01020009,3,KG,"13,00","42,12",000022,RS,03/04/2024,COMERCIAL ZAFFARI LTDA LJ 31,920167570080
01007,154431,PA01020009,113,KG,"13,00","1.474,20",000022,RS,24/01/2024,COMERCIAL ZAFFARI LTDA LJ 31,920167570080
01007,183764,PA01020009,65,KG,"13,00","842,40",000022,RS,26/06/2024,COMERCIAL ZAFFARI LTDA LJ 31,920167570080
01007,159867,PA01020009,62,KG,"13,00","800,28",000022,RS,21/02/2024,COMERCIAL ZAFFARI LTDA LJ 31,920167570080
01007,183764,PA01020009,65,KG,"13,00","842,40",000022,RS,26/06/2024,COMERCIAL ZAFFARI LTDA LJ 31,920167570080
01007,185191,PA01020009,16,KG,"13,00","210,60",000022,RS,03/07/2024,COMERCIAL ZAFFARI LTDA LJ 31,920167570080
01007,159356,PA01020009,87,KG,"13,00","1.137,24",000022,RS,20/02/2024,COMERCIAL ZAFFARI LTDA LJ 34,920167570079
01007,197810,PA01020009,32,KG,"13,00","421,20",000022,RS,03/09/2024,COMERCIAL ZAFFARI LTDA LJ 34,920167570079
01007,159356,PA01020009,87,KG,"13,00","1.137,24",000022,RS,20/02/2024,COMERCIAL ZAFFARI LTDA LJ 34,920167570079
01007,183502,PA01020009,32,KG,"13,00","421,20",000022,RS,25/06/2024,COMERCIAL ZAFFARI LTDA LJ 34,920167570079
01007,189315,PA01020009,49,KG,"13,00","631,80",000022,RS,23/07/2024,COMERCIAL ZAFFARI LTDA LJ 34,920167570079
01007,184890,PA01020009,6,KG,"13,00","84,24",000022,RS,02/07/2024,COMERCIAL ZAFFARI LTDA LJ 34,920167570079
01007,189315,PA01020009,49,KG,"13,00","631,80",000022,RS,23/07/2024,COMERCIAL ZAFFARI LTDA LJ 34,920167570079
01007,197810,PA01020009,32,KG,"13,00","421,20",000022,RS,03/09/2024,COMERCIAL ZAFFARI LTDA LJ 34,920167570079
01007,184890,PA01020009,6,KG,"13,00","84,24",000022,RS,02/07/2024,COMERCIAL ZAFFARI LTDA LJ 34,920167570079
01007,165055,PA01020009,16,KG,"13,00","210,60",000022,RS,19/03/2024,COMERCIAL ZAFFARI LTDA LJ 34,920167570079
01007,183502,PA01020009,32,KG,"13,00","421,20",000022,RS,25/06/2024,COMERCIAL ZAFFARI LTDA LJ 34,920167570079
01007,165055,PA01020009,16,KG,"13,00","210,60",000022,RS,19/03/2024,COMERCIAL ZAFFARI LTDA LJ 34,920167570079
01007,192789,PA01020009,214,KG,"13,00","2.779,92",000022,RS,09/08/2024,COMERCIAL ZAFFARI LTDA LJ 35,920167570061
01007,164595,PA01020009,139,KG,"13,00","1.811,16",000022,RS,15/03/2024,COMERCIAL ZAFFARI LTDA LJ 35,920167570061
01007,188582,PA01020009,130,KG,"13,00","1.684,80",000022,RS,19/07/2024,COMERCIAL ZAFFARI LTDA LJ 35,920167570061
01007,192789,PA01020009,214,KG,"13,00","2.779,92",000022,RS,09/08/2024,COMERCIAL ZAFFARI LTDA LJ 35,920167570061
01007,185591,PA01020009,139,KG,"13,00","1.811,16",000022,RS,05/07/2024,COMERCIAL ZAFFARI LTDA LJ 35,920167570061
01007,168222,PA01020009,84,KG,"13,00","1.095,12",000022,RS,05/04/2024,COMERCIAL ZAFFARI LTDA LJ 35,920167570061
01007,197204,PA01020009,55,KG,"13,00","716,04",000022,RS,30/08/2024,COMERCIAL ZAFFARI LTDA LJ 35,920167570061
01007,164595,PA01020009,139,KG,"13,00","1.811,16",000022,RS,15/03/2024,COMERCIAL ZAFFARI LTDA LJ 35,920167570061
01007,162043,PA01020009,13,KG,"13,00","168,48",000022,RS,01/03/2024,COMERCIAL ZAFFARI LTDA LJ 35,920167570061
01007,154829,PA01020009,58,KG,"13,00","758,16",000022,RS,26/01/2024,COMERCIAL ZAFFARI LTDA LJ 35,920167570061
01007,179905,PA01020009,152,KG,"13,00","1.979,64",000022,RS,07/06/2024,COMERCIAL ZAFFARI LTDA LJ 35,920167570061
01007,173870,PA01020009,97,KG,"13,00","1.263,60",000022,RS,10/05/2024,COMERCIAL ZAFFARI LTDA LJ 35,920167570061
01007,169746,PA01020009,136,KG,"13,00","1.769,04",000022,RS,12/04/2024,COMERCIAL ZAFFARI LTDA LJ 35,920167570061
01007,169746,PA01020009,136,KG,"13,00","1.769,04",000022,RS,12/04/2024,COMERCIAL ZAFFARI LTDA LJ 35,920167570061
01007,225277,PA01020009,65,KG,"13,45","871,56",000022,RS,22/01/2025,COMERCIAL ZAFFARI LTDA LJ 36,920167570091
01007,225277,PA01020009,65,KG,"13,45","871,56",000022,RS,22/01/2025,COMERCIAL ZAFFARI LTDA LJ 36,920167570091
01007,225277,PA01020009,65,KG,"13,45","871,56",000022,RS,22/01/2025,COMERCIAL ZAFFARI LTDA LJ 36,920167570091
01007,225277,PA01020009,65,KG,"13,45","871,56",000022,RS,22/01/2025,COMERCIAL ZAFFARI LTDA LJ 36,920167570091
01007,179890,PA01020009,52,KG,"13,00","673,92",000022,RS,07/06/2024,COMERCIAL ZAFFARI LTDA LJ 37,920167570082
01007,161988,PA01020009,3,KG,"13,00","42,12",000022,RS,01/03/2024,COMERCIAL ZAFFARI LTDA LJ 37,920167570082
01007,161988,PA01020009,3,KG,"13,00","42,12",000022,RS,01/03/2024,COMERCIAL ZAFFARI LTDA LJ 37,920167570082
01007,171977,PA01020009,19,KG,"13,00","252,72",000022,RS,26/04/2024,COMERCIAL ZAFFARI LTDA LJ 37,920167570082
01007,154831,PA01020009,42,KG,"13,00","547,56",000022,RS,26/01/2024,COMERCIAL ZAFFARI LTDA LJ 37,920167570082
01007,185561,PA01020009,23,KG,"13,00","294,84",000022,RS,05/07/2024,COMERCIAL ZAFFARI LTDA LJ 37,920167570082
01007,169834,PA01020009,16,KG,"13,00","210,60",000022,RS,12/04/2024,COMERCIAL ZAFFARI LTDA LJ 37,920167570082
01007,169834,PA01020009,16,KG,"13,00","210,60",000022,RS,12/04/2024,COMERCIAL ZAFFARI LTDA LJ 37,920167570082
01007,169793,PA01020009,36,KG,"13,00","463,32",000022,RS,12/04/2024,COMERCIAL ZAFFARI LTDA LJ 38,920167570083
01007,171923,PA01020009,45,KG,"13,00","589,68",000022,RS,26/04/2024,COMERCIAL ZAFFARI LTDA LJ 38,920167570083
01007,182312,PA01020009,194,KG,"13,00","2.527,20",000022,RS,21/06/2024,COMERCIAL ZAFFARI LTDA LJ 38,920167570083
01007,162012,PA01020009,45,KG,"13,00","589,68",000022,RS,01/03/2024,COMERCIAL ZAFFARI LTDA LJ 38,920167570083
01007,163026,PA01020009,49,KG,"13,00","631,80",000022,RS,08/03/2024,COMERCIAL ZAFFARI LTDA LJ 38,920167570083
01007,175153,PA01020009,32,KG,"13,00","421,20",000022,RS,15/05/2024,COMERCIAL ZAFFARI LTDA LJ 38,920167570083
01007,197304,PA01020009,42,KG,"13,00","547,56",000022,RS,30/08/2024,COMERCIAL ZAFFARI LTDA LJ 38,920167570083
01007,178887,PA01020009,49,KG,"13,00","631,80",000022,RS,03/06/2024,COMERCIAL ZAFFARI LTDA LJ 38,920167570083
01007,164614,PA01020009,19,KG,"13,00","252,72",000022,RS,15/03/2024,COMERCIAL ZAFFARI LTDA LJ 38,920167570083
01007,168260,PA01020009,45,KG,"13,00","589,68",000022,RS,05/04/2024,COMERCIAL ZAFFARI LTDA LJ 38,920167570083
01007,182312,PA01020009,194,KG,"13,00","2.527,20",000022,RS,21/06/2024,COMERCIAL ZAFFARI LTDA LJ 38,920167570083
01007,169793,PA01020009,36,KG,"13,00","463,32",000022,RS,12/04/2024,COMERCIAL ZAFFARI LTDA LJ 38,920167570083
01007,175153,PA01020009,32,KG,"13,00","421,20",000022,RS,15/05/2024,COMERCIAL ZAFFARI LTDA LJ 38,920167570083
01007,163026,PA01020009,49,KG,"13,00","631,80",000022,RS,08/03/2024,COMERCIAL ZAFFARI LTDA LJ 38,920167570083
01007,192742,PA01020009,55,KG,"13,00","716,04",000022,RS,09/08/2024,COMERCIAL ZAFFARI LTDA LJ 38,920167570083
01007,189294,PA01020009,113,KG,"13,00","1.474,20",000022,RS,23/07/2024,COMERCIAL ZAFFARI LTDA LJ 39,920167570085
01007,156396,PA01020009,39,KG,"13,00","505,44",000022,RS,05/02/2024,COMERCIAL ZAFFARI LTDA LJ 39,920167570085
01007,174382,PA01020009,162,KG,"13,00","2.106,00",000022,RS,13/05/2024,COMERCIAL ZAFFARI LTDA LJ 39,920167570085
01007,155144,PA01020009,126,KG,"13,00","1.642,68",000022,RS,29/01/2024,COMERCIAL ZAFFARI LTDA LJ 39,920167570085
01007,178870,PA01020009,100,KG,"13,00","1.305,72",000022,RS,03/06/2024,COMERCIAL ZAFFARI LTDA LJ 39,920167570085
01007,193438,PA01020009,87,KG,"13,00","1.137,24",000022,RS,13/08/2024,COMERCIAL ZAFFARI LTDA LJ 39,920167570085
01007,193438,PA01020009,87,KG,"13,00","1.137,24",000022,RS,13/08/2024,COMERCIAL ZAFFARI LTDA LJ 39,920167570085
01007,159313,PA01020009,68,KG,"13,00","884,52",000022,RS,20/02/2024,COMERCIAL ZAFFARI LTDA LJ 39,920167570085
01007,174382,PA01020009,162,KG,"13,00","2.106,00",000022,RS,13/05/2024,COMERCIAL ZAFFARI LTDA LJ 39,920167570085
01007,189294,PA01020009,113,KG,"13,00","1.474,20",000022,RS,23/07/2024,COMERCIAL ZAFFARI LTDA LJ 39,920167570085
01007,159313,PA01020009,68,KG,"13,00","884,52",000022,RS,20/02/2024,COMERCIAL ZAFFARI LTDA LJ 39,920167570085
01007,197842,PA01020009,29,KG,"13,00","379,08",000022,RS,03/09/2024,COMERCIAL ZAFFARI LTDA LJ 39,920167570085
01007,162468,PA01020009,32,KG,"13,00","421,20",000022,RS,05/03/2024,COMERCIAL ZAFFARI LTDA LJ 39,920167570085
01007,178870,PA01020009,100,KG,"13,00","1.305,72",000022,RS,03/06/2024,COMERCIAL ZAFFARI LTDA LJ 39,920167570085
01007,223566,PA01020009,58,KG,"13,00","758,16",000022,RS,16/01/2025,COMERCIAL ZAFFARI LTDA LJ 40,920167570057
01007,223566,PA01020009,58,KG,"13,00","758,16",000022,RS,16/01/2025,COMERCIAL ZAFFARI LTDA LJ 40,920167570057
01007,223566,PA01020009,58,KG,"13,00","758,16",000022,RS,16/01/2025,COMERCIAL ZAFFARI LTDA LJ 40,920167570057
01007,159983,PA01020009,68,KG,"13,00","884,52",000022,RS,22/02/2024,COMERCIAL ZAFFARI LTDA LJ 40,920167570057
01007,183507,PA01020009,130,KG,"13,00","1.684,80",000022,RS,25/06/2024,COMERCIAL ZAFFARI LTDA LJ 40,920167570057
01007,189956,PA01020009,45,KG,"13,00","589,68",000022,RS,25/07/2024,COMERCIAL ZAFFARI LTDA LJ 40,920167570057
01007,154650,PA01020009,68,KG,"13,00","884,52",000022,RS,25/01/2024,COMERCIAL ZAFFARI LTDA LJ 40,920167570057
01007,170669,PA01020009,49,KG,"13,00","631,80",000022,RS,18/04/2024,COMERCIAL ZAFFARI LTDA LJ 40,920167570057
01007,183507,PA01020009,130,KG,"13,00","1.684,80",000022,RS,25/06/2024,COMERCIAL ZAFFARI LTDA LJ 40,920167570057
01007,189956,PA01020009,45,KG,"13,00","589,68",000022,RS,25/07/2024,COMERCIAL ZAFFARI LTDA LJ 40,920167570057
01007,165363,PA01020009,29,KG,"13,00","379,08",000022,RS,21/03/2024,COMERCIAL ZAFFARI LTDA LJ 40,920167570057
01007,159983,PA01020009,68,KG,"13,00","884,52",000022,RS,22/02/2024,COMERCIAL ZAFFARI LTDA LJ 40,920167570057
01007,165363,PA01020009,29,KG,"13,00","379,08",000022,RS,21/03/2024,COMERCIAL ZAFFARI LTDA LJ 40,920167570057
01007,170669,PA01020009,49,KG,"13,00","631,80",000022,RS,18/04/2024,COMERCIAL ZAFFARI LTDA LJ 40,920167570057
01007,185419,PA01020009,13,KG,"13,00","168,48",000022,RS,04/07/2024,COMERCIAL ZAFFARI LTDA LJ 40,920167570057
01007,185419,PA01020009,13,KG,"13,00","168,48",000022,RS,04/07/2024,COMERCIAL ZAFFARI LTDA LJ 40,920167570057
01007,222025,PA01020009,10,KG,"13,00","126,36",000022,RS,10/01/2025,COMERCIAL ZAFFARI LTDA LJ 41,920167570089
01007,222025,PA01020009,10,KG,"13,00","126,36",000022,RS,10/01/2025,COMERCIAL ZAFFARI LTDA LJ 41,920167570089
01007,164616,PA01020009,13,KG,"13,00","168,48",000022,RS,15/03/2024,COMERCIAL ZAFFARI LTDA LJ 41,920167570089
01007,168156,PA01020009,6,KG,"13,00","84,24",000022,RS,05/04/2024,COMERCIAL ZAFFARI LTDA LJ 41,920167570089
01007,160278,PA01020009,49,KG,"13,00","631,80",000022,RS,23/02/2024,COMERCIAL ZAFFARI LTDA LJ 41,920167570089
01007,178838,PA01020009,97,KG,"13,00","1.263,60",000022,RS,03/06/2024,COMERCIAL ZAFFARI LTDA LJ 42,920167570087
01007,159303,PA01020009,45,KG,"13,00","589,68",000022,RS,20/02/2024,COMERCIAL ZAFFARI LTDA LJ 42,920167570087
01007,178838,PA01020009,97,KG,"13,00","1.263,60",000022,RS,03/06/2024,COMERCIAL ZAFFARI LTDA LJ 42,920167570087
01007,162451,PA01020009,49,KG,"13,00","631,80",000022,RS,05/03/2024,COMERCIAL ZAFFARI LTDA LJ 42,920167570087
01007,184872,PA01020009,16,KG,"13,00","210,60",000022,RS,02/07/2024,COMERCIAL ZAFFARI LTDA LJ 42,920167570087
01007,172303,PA01020009,13,KG,"13,00","168,48",000022,RS,29/04/2024,COMERCIAL ZAFFARI LTDA LJ 42,920167570087
01007,172303,PA01020009,13,KG,"13,00","168,48",000022,RS,29/04/2024,COMERCIAL ZAFFARI LTDA LJ 42,920167570087
01007,162451,PA01020009,49,KG,"13,00","631,80",000022,RS,05/03/2024,COMERCIAL ZAFFARI LTDA LJ 42,920167570087
01007,184872,PA01020009,16,KG,"13,00","210,60",000022,RS,02/07/2024,COMERCIAL ZAFFARI LTDA LJ 42,920167570087
01007,193446,PA01020009,100,KG,"13,00","1.305,72",000022,RS,13/08/2024,COMERCIAL ZAFFARI LTDA LJ 42,920167570087
01007,221974,PA01020009,23,KG,"13,00","294,84",000022,RS,10/01/2025,COMERCIAL ZAFFARI LTDA LJ 44,920167570088
01007,221974,PA01020009,23,KG,"13,00","294,84",000022,RS,10/01/2025,COMERCIAL ZAFFARI LTDA LJ 44,920167570088
01007,221974,PA01020009,23,KG,"13,00","294,84",000022,RS,10/01/2025,COMERCIAL ZAFFARI LTDA LJ 44,920167570088
01007,175996,PA01020009,162,KG,"13,00","2.106,00",000022,RS,17/05/2024,COMERCIAL ZAFFARI LTDA LJ 44,920167570088
01007,171894,PA01020009,75,KG,"13,00","968,76",000022,RS,26/04/2024,COMERCIAL ZAFFARI LTDA LJ 44,920167570088
01007,168251,PA01020009,87,KG,"12,00","1.049,76",000022,RS,05/04/2024,COMERCIAL ZAFFARI LTDA LJ 44,920167570088
01007,175996,PA01020009,162,KG,"13,00","2.106,00",000022,RS,17/05/2024,COMERCIAL ZAFFARI LTDA LJ 44,920167570088
01007,168251,PA01020009,87,KG,"12,00","1.049,76",000022,RS,05/04/2024,COMERCIAL ZAFFARI LTDA LJ 44,920167570088
01007,169768,PA01020009,23,KG,"13,00","294,84",000022,RS,12/04/2024,COMERCIAL ZAFFARI LTDA LJ 44,920167570088
01007,179923,PA01020009,162,KG,"13,00","2.106,00",000022,RS,07/06/2024,COMERCIAL ZAFFARI LTDA LJ 44,920167570088
01007,171894,PA01020009,75,KG,"13,00","968,76",000022,RS,26/04/2024,COMERCIAL ZAFFARI LTDA LJ 44,920167570088
01007,179923,PA01020009,162,KG,"13,00","2.106,00",000022,RS,07/06/2024,COMERCIAL ZAFFARI LTDA LJ 44,920167570088
01007,197306,PA01020009,75,KG,"13,00","968,76",000022,RS,30/08/2024,COMERCIAL ZAFFARI LTDA LJ 44,920167570088
01007,197306,PA01020009,75,KG,"13,00","968,76",000022,RS,30/08/2024,COMERCIAL ZAFFARI LTDA LJ 44,920167570088
01007,169768,PA01020009,23,KG,"13,00","294,84",000022,RS,12/04/2024,COMERCIAL ZAFFARI LTDA LJ 44,920167570088
01007,222872,PA01020009,81,KG,"13,00","1.053,00",000022,RS,14/01/2025,COMERCIAL ZAFFARI LTDA LJ 48,920167570093
01007,222872,PA01020009,81,KG,"13,00","1.053,00",000022,RS,14/01/2025,COMERCIAL ZAFFARI LTDA LJ 48,920167570093
01007,222872,PA01020009,81,KG,"13,00","1.053,00",000022,RS,14/01/2025,COMERCIAL ZAFFARI LTDA LJ 48,920167570093
01007,225737,PA01020009,26,KG,"13,45","348,62",000022,RS,24/01/2025,COMERCIAL ZAFFARI LTDA LJ 51,920167570092
01007,225737,PA01020009,26,KG,"13,45","348,62",000022,RS,24/01/2025,COMERCIAL ZAFFARI LTDA LJ 51,920167570092
01007,224949,PA01020009,81,KG,"13,45","1.089,45",000022,RS,21/01/2025,COMERCIAL ZAFFARI LTDA LJ 55,920167570063
01007,224949,PA01020009,81,KG,"13,45","1.089,45",000022,RS,21/01/2025,COMERCIAL ZAFFARI LTDA LJ 55,920167570063
